ID,UserID,SubjectID,IsPositive,AgeGroupID,GenderID,RelevantTweetsCount,ImageAnalysisGender,ImageAnalysisGenderConfidence,ImageAnalysisLowAge,ImageAnalysisHighAge,ImageAnalysisAgeConfidence,ImageAnalysisChecked
325,13571672,1,NULL,NULL,NULL,1,FEMALE,0.622459,55,64,0.423252,1
326,13604612,1,NULL,NULL,NULL,2,FEMALE,0,NULL,NULL,NULL,1
327,13642872,1,NULL,NULL,NULL,1,FEMALE,0.989013,35,44,0.511107,1
328,13654822,1,NULL,NULL,NULL,1,MALE,0.982014,55,64,0.447907,1
329,13749282,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
330,13784492,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1
331,13818882,1,NULL,NULL,NULL,1,MALE,0.993307,35,44,0.361217,1
332,13838472,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
333,13850422,1,NULL,NULL,1,14,FEMALE,0,NULL,NULL,NULL,1
334,13982282,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
335,14007532,1,NULL,NULL,NULL,1,MALE,0.989013,35,44,0.51237,1
336,14027452,1,NULL,NULL,NULL,2,FEMALE,0,18,24,0.288304,1
337,14049640,1,NULL,NULL,NULL,1,MALE,0.970688,55,64,0.447907,1
338,14059073,1,NULL,NULL,NULL,1,FEMALE,0.982014,NULL,17,0.894596,1
339,14062467,1,NULL,NULL,NULL,2,FEMALE,0,NULL,NULL,NULL,1
340,14069365,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
341,14071129,1,NULL,NULL,NULL,1,MALE,0.99593,65,NULL,0.580153,1
342,14072537,1,NULL,NULL,NULL,1,MALE,0.989013,35,44,0.403753,1
343,14076386,1,NULL,NULL,NULL,1,MALE,0.999447,35,44,0.506266,1
344,14081659,1,NULL,NULL,NULL,1,FEMALE,0.989013,35,44,0.506266,1
345,14082838,1,NULL,NULL,NULL,1,MALE,0.993307,35,44,0.506266,1
346,14084482,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
347,14086716,1,NULL,NULL,NULL,1,MALE,0.970688,35,44,0.403753,1
348,14095099,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
349,14096042,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1
350,14100029,1,NULL,NULL,NULL,2,MALE,0.119203,35,44,0.403753,1
351,14106104,1,NULL,NULL,NULL,1,FEMALE,0.993307,35,44,0.41557,1
352,14106266,1,NULL,NULL,NULL,1,MALE,0.993307,35,44,0.403753,1
353,14109542,1,NULL,NULL,NULL,4,MALE,0.993307,35,44,0.502326,1
354,14109785,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
355,14111765,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
356,14118651,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
357,14120407,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
358,14126888,1,NULL,NULL,NULL,1,MALE,0.989013,35,44,0.403753,1
359,14131956,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1
360,14132129,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
361,14146966,1,NULL,NULL,1,6,MALE,0.952574,35,44,0.403753,1
362,14156070,1,NULL,NULL,NULL,4,FEMALE,0,NULL,NULL,NULL,1
363,14157659,1,NULL,NULL,NULL,1,FEMALE,0,35,44,0.358224,1
364,14159567,1,NULL,NULL,NULL,1,MALE,0.952574,35,44,0.403753,1
365,14170071,1,NULL,NULL,NULL,2,FEMALE,0,NULL,NULL,NULL,1
366,14173315,1,NULL,NULL,2,6,FEMALE,0,NULL,NULL,NULL,1
367,14173930,1,NULL,NULL,NULL,1,FEMALE,0.731059,18,24,0.502411,1
368,14186393,1,NULL,NULL,NULL,2,MALE,0.970688,35,44,0.423328,1
369,14203214,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
370,14209883,1,NULL,NULL,NULL,2,FEMALE,0.268941,25,34,0.246883,1
371,14210021,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
372,14211946,1,NULL,NULL,NULL,1,FEMALE,0.182426,18,24,0.394433,1
373,14216135,1,NULL,NULL,NULL,1,MALE,0.970688,55,64,0.447907,1
374,14216661,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
375,14221482,1,NULL,NULL,NULL,1,MALE,0.622459,18,24,0.394433,1
376,14223726,1,NULL,NULL,NULL,1,FEMALE,0,18,24,0.555246,1
377,14224414,1,NULL,NULL,NULL,1,MALE,0.993307,35,44,0.474272,1
378,14235246,1,NULL,NULL,NULL,1,MALE,0.952574,35,44,0.506964,1
379,14237024,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
380,14246109,1,NULL,NULL,NULL,1,MALE,0.998499,35,44,0.506266,1
381,14247195,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
382,14250027,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
383,14252200,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
384,14260571,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
385,14261496,1,NULL,NULL,NULL,1,FEMALE,0,65,NULL,0.670626,1
386,14262590,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
387,14265924,1,NULL,NULL,NULL,1,MALE,0.99593,18,24,0.484906,1
388,14266598,1,NULL,NULL,NULL,3,FEMALE,0,NULL,NULL,NULL,1
389,14267557,1,NULL,NULL,NULL,1,MALE,0.182426,35,44,0.371073,1
390,14271803,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
391,14275129,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
392,14287669,1,NULL,NULL,NULL,2,FEMALE,0,NULL,NULL,NULL,1
393,14290155,1,NULL,NULL,NULL,1,MALE,0.268941,35,44,0.403753,1
394,14293310,1,NULL,NULL,1,20,FEMALE,0,NULL,NULL,NULL,1
395,14294848,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
396,14297041,1,NULL,NULL,NULL,1,MALE,0.970688,18,24,0.394433,1
397,14305554,1,NULL,NULL,NULL,1,MALE,0.029312,55,64,0.615826,1
398,14306228,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
399,14319232,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
400,14320032,1,NULL,NULL,NULL,1,FEMALE,0.993307,45,54,0.388288,1
401,14328877,1,NULL,NULL,NULL,2,FEMALE,0,NULL,NULL,NULL,1
402,14332565,1,NULL,NULL,NULL,1,MALE,0.989013,35,44,0.514649,1
403,14344823,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
404,14345062,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
405,14345812,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
406,14346779,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
407,14352556,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
408,14354955,1,NULL,NULL,NULL,1,FEMALE,0.880797,NULL,17,0.836157,1
409,14358211,1,NULL,NULL,NULL,2,FEMALE,0,NULL,NULL,NULL,1
410,14361260,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
411,14364337,1,NULL,NULL,NULL,1,FEMALE,0.982014,18,24,0.395252,1
412,14367719,1,NULL,NULL,NULL,1,MALE,0.993307,55,64,0.453403,1
413,14368326,1,NULL,NULL,NULL,4,FEMALE,0,NULL,NULL,NULL,1
414,14377605,1,NULL,NULL,1,6,FEMALE,0,NULL,NULL,NULL,1
415,14379164,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
416,14380106,1,NULL,NULL,NULL,1,MALE,0.989013,35,44,0.403753,1
417,14382087,1,NULL,NULL,NULL,1,FEMALE,0,35,44,0.403753,1
418,14384248,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
419,14389581,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
420,14389674,1,NULL,NULL,NULL,2,FEMALE,0.924142,35,44,0.395419,1
421,14397496,1,NULL,NULL,NULL,1,FEMALE,0.99593,35,44,0.506266,1
422,14402027,1,NULL,NULL,NULL,1,MALE,0.989013,35,44,0.403753,1
423,14402798,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
424,14409265,1,NULL,NULL,NULL,2,FEMALE,0,NULL,NULL,NULL,1
425,14412533,1,NULL,NULL,NULL,1,MALE,0.989013,35,44,0.389988,1
426,14413370,1,NULL,NULL,NULL,1,MALE,0.017986,18,24,0.503109,1
427,14424995,1,NULL,NULL,NULL,1,MALE,0.999955,18,24,0.468359,1
428,14434063,1,NULL,NULL,NULL,3,FEMALE,0,NULL,NULL,NULL,1
429,14435474,1,NULL,NULL,NULL,1,MALE,0.989013,18,24,0.37886,1
430,14437914,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
431,14441334,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1
432,14441753,1,NULL,NULL,NULL,1,MALE,0.993307,65,NULL,0.670626,1
433,14453704,1,NULL,NULL,NULL,1,MALE,0.047426,35,44,0.467515,1
434,14461067,1,NULL,NULL,NULL,1,FEMALE,0.622459,55,64,0.253593,1
435,14465410,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
436,14475647,1,NULL,NULL,NULL,1,FEMALE,0.989013,35,44,0.470882,1
437,14478831,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
438,14480890,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
439,14492810,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
440,14494527,1,NULL,NULL,NULL,1,MALE,0.952574,35,44,0.515716,1
441,14499809,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
442,14507070,1,NULL,NULL,NULL,1,FEMALE,0,65,NULL,0.622269,1
443,14509143,1,NULL,NULL,NULL,2,FEMALE,0,18,24,0.394433,1
444,14511951,1,NULL,NULL,2,13,FEMALE,0,NULL,NULL,NULL,1
445,14515020,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
446,14517538,1,NULL,NULL,NULL,1,MALE,0.817574,18,24,0.502411,1
447,14521926,1,NULL,NULL,NULL,1,FEMALE,0.989013,35,44,0.506266,1
448,14526877,1,NULL,NULL,NULL,1,MALE,0.993307,35,44,0.489407,1
449,14528874,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
450,14532773,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
451,14533816,1,NULL,NULL,NULL,3,FEMALE,0,NULL,NULL,NULL,1
452,14541184,1,NULL,NULL,NULL,1,FEMALE,0,65,NULL,0.609912,1
453,14542994,1,NULL,NULL,NULL,1,MALE,0.993307,55,64,0.447907,1
454,14545645,1,NULL,NULL,NULL,1,MALE,0.010987,18,24,0.394433,1
455,14549453,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
456,14549486,1,NULL,NULL,NULL,3,FEMALE,0.924142,18,24,0.692268,1
457,14552369,1,NULL,NULL,NULL,2,MALE,0.010987,65,NULL,0.643186,1
458,14559174,1,NULL,NULL,NULL,1,MALE,0.970688,35,44,0.388984,1
459,14566792,1,NULL,NULL,NULL,1,MALE,0.982014,45,54,0.395268,1
460,14577046,1,NULL,NULL,NULL,2,FEMALE,0,35,44,0.390074,1
461,14587939,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
462,14590764,1,NULL,NULL,NULL,2,FEMALE,0,NULL,NULL,NULL,1
463,14591339,1,NULL,NULL,NULL,1,MALE,0.993307,35,44,0.512818,1
464,14592411,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
465,14596611,1,NULL,NULL,NULL,1,FEMALE,0,55,64,0.584601,1
466,14600110,1,NULL,NULL,NULL,1,FEMALE,0.99593,35,44,0.422374,1
467,14601154,1,NULL,NULL,NULL,1,FEMALE,0,18,24,0.499278,1
468,14606290,1,NULL,NULL,NULL,1,MALE,0.989013,45,54,0.385352,1
469,14610064,1,NULL,NULL,NULL,1,MALE,0.952574,18,24,0.537303,1
470,14612434,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
471,14617762,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
472,14622600,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
473,14626742,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
474,14629262,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
475,14642444,1,NULL,NULL,NULL,1,MALE,0.993307,65,NULL,0.670626,1
476,14648961,1,NULL,NULL,NULL,3,FEMALE,0,NULL,NULL,NULL,1
477,14652467,1,NULL,NULL,NULL,1,FEMALE,0.993307,55,64,0.447907,1
478,14662354,1,NULL,NULL,NULL,2,FEMALE,0,NULL,NULL,NULL,1
479,14666940,1,NULL,NULL,NULL,3,FEMALE,0,NULL,NULL,NULL,1
480,14669951,1,NULL,NULL,NULL,2,FEMALE,0,NULL,NULL,NULL,1
481,14677919,1,NULL,NULL,NULL,2,FEMALE,0,NULL,NULL,NULL,1
482,14686390,1,NULL,NULL,NULL,1,FEMALE,0.989013,35,44,0.403753,1
483,14691200,1,NULL,NULL,NULL,1,MALE,0.982014,18,24,0.494082,1
484,14692385,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
485,14697909,1,NULL,NULL,NULL,1,MALE,0.731059,35,44,0.403753,1
486,14702626,1,NULL,NULL,NULL,1,MALE,0.924142,35,44,0.403753,1
487,14703274,1,NULL,NULL,NULL,1,FEMALE,0,35,44,0.305583,1
488,14712548,1,NULL,NULL,NULL,1,MALE,0.989013,55,64,0.388616,1
489,14713787,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
490,14717197,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
491,14719297,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
492,14721839,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
493,14723235,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
494,14723693,1,NULL,NULL,NULL,1,FEMALE,0.989013,35,44,0.418347,1
495,14728117,1,NULL,NULL,NULL,1,FEMALE,0,18,24,0.506417,1
496,14728168,1,NULL,NULL,NULL,1,FEMALE,0.99593,55,64,0.577256,1
497,14731180,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
498,14736868,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
499,14739511,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1
500,14745183,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
501,14745490,1,NULL,NULL,NULL,3,FEMALE,0,18,24,0.331829,1
502,14750762,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
503,14759840,1,NULL,NULL,NULL,1,MALE,0.377541,35,44,0.403753,1
504,14765001,1,NULL,NULL,NULL,1,MALE,0.99593,35,44,0.506266,1
505,14766377,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
506,14766953,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
507,14780589,1,NULL,NULL,NULL,1,FEMALE,0.993307,45,54,0.393498,1
508,14780915,1,NULL,NULL,NULL,3,FEMALE,0,NULL,NULL,NULL,1
509,14785452,1,NULL,NULL,NULL,1,MALE,0.952574,18,24,0.538565,1
510,14787158,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
511,14787240,1,NULL,NULL,NULL,1,MALE,0.982014,35,44,0.403753,1
512,14788929,1,NULL,NULL,NULL,1,FEMALE,0,18,24,0.502411,1
513,14789711,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
514,14792049,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
515,14801786,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
516,14802120,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1
517,14806466,1,NULL,NULL,NULL,1,FEMALE,0,NULL,17,0.333533,1
518,14833495,1,NULL,NULL,NULL,1,MALE,0.119203,35,44,0.50062,1
519,14834379,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
520,14845393,1,NULL,NULL,NULL,1,MALE,0.924142,35,44,0.44564,1
521,14851917,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
522,14859220,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1
523,14860626,1,NULL,NULL,NULL,1,MALE,0.99593,55,64,0.447907,1
524,14894643,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
525,14895518,1,NULL,NULL,NULL,1,FEMALE,0.989013,18,24,0.469508,1
526,14897244,1,NULL,NULL,NULL,1,MALE,0.880797,45,54,0.317475,1
527,14897840,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
528,14902429,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
529,14908120,1,NULL,NULL,NULL,1,FEMALE,0,18,24,0.500084,1
530,14912587,1,NULL,NULL,NULL,1,FEMALE,0,18,24,0.394433,1
531,14927723,1,NULL,NULL,NULL,1,FEMALE,0,18,24,0.394433,1
532,14928483,1,NULL,NULL,NULL,2,FEMALE,0.989013,NULL,17,0.953822,1
533,14933838,1,NULL,NULL,NULL,1,FEMALE,0,65,NULL,0.687196,1
534,14950146,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
535,14956049,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
536,14957318,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
537,14957449,1,NULL,NULL,NULL,1,FEMALE,0.982014,18,24,0.341481,1
538,14958241,1,NULL,NULL,NULL,1,MALE,0.989013,18,24,0.503697,1
539,14973421,1,NULL,NULL,NULL,1,MALE,0.377541,18,24,0.416969,1
540,14976142,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
541,14978306,1,NULL,NULL,NULL,1,FEMALE,0,18,24,0.497858,1
542,14980059,1,NULL,NULL,NULL,1,FEMALE,0,18,24,0.394433,1
543,14983869,1,NULL,NULL,NULL,1,FEMALE,0,18,24,0.394433,1
544,14991331,1,NULL,NULL,NULL,1,MALE,0.993307,55,64,0.380538,1
545,14999393,1,NULL,NULL,NULL,1,FEMALE,0,18,24,0.423525,1
546,15008303,1,NULL,NULL,NULL,1,MALE,0.993307,35,44,0.506266,1
547,15009550,1,NULL,NULL,NULL,1,MALE,0.924142,55,64,0.483264,1
548,15012486,1,NULL,NULL,1,6,FEMALE,0,NULL,NULL,NULL,1
549,15027086,1,NULL,NULL,NULL,3,FEMALE,0.952574,18,24,0.479601,1
550,15030599,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
551,15046363,1,NULL,NULL,NULL,1,MALE,0.989013,55,64,0.433674,1
552,15051061,1,NULL,NULL,NULL,1,FEMALE,0.5,18,24,0.356913,1
553,15063486,1,NULL,NULL,NULL,2,MALE,0.993307,65,NULL,0.670626,1
554,15065434,1,NULL,NULL,NULL,1,MALE,0.982014,NULL,17,0.657394,1
555,15067882,1,NULL,NULL,NULL,1,FEMALE,0,18,24,0.394433,1
556,15075835,1,NULL,NULL,NULL,1,MALE,0.993307,35,44,0.506266,1
557,15083026,1,NULL,NULL,NULL,1,FEMALE,0,35,44,0.403753,1
558,15088394,1,NULL,NULL,NULL,1,FEMALE,0.989013,65,NULL,0.671253,1
559,15100622,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
560,15108702,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
561,15115280,1,NULL,NULL,NULL,3,FEMALE,0,55,64,0.250115,1
562,15117860,1,NULL,NULL,NULL,1,FEMALE,0,18,24,0.502914,1
563,15118142,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
564,15119514,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
565,15128132,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
566,15145073,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
567,15145111,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
568,15145138,1,NULL,NULL,NULL,2,FEMALE,0,NULL,NULL,NULL,1
569,15145711,1,NULL,NULL,NULL,2,FEMALE,0,NULL,NULL,NULL,1
570,15147042,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
571,15148418,1,NULL,NULL,NULL,1,MALE,0.993307,35,44,0.406366,1
572,15150378,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
573,15150904,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,1
574,15152780,1,NULL,NULL,NULL,2,MALE,0.993307,55,64,0.544773,1
575,15153843,1,NULL,NULL,NULL,1,FEMALE,0,35,44,0.403753,1
576,15154811,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
577,15159600,1,NULL,NULL,NULL,3,MALE,0.017986,18,24,0.589936,1
578,15160622,1,NULL,NULL,NULL,1,FEMALE,0.970688,NULL,17,0.946605,1
579,15160781,1,NULL,NULL,NULL,2,MALE,0.982014,35,44,0.403753,1
580,15163466,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
581,15164565,1,NULL,NULL,1,7,FEMALE,0,NULL,NULL,NULL,1
582,15165016,1,NULL,NULL,NULL,1,MALE,0.982014,25,34,0.350953,1
583,15168829,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
584,15169372,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
585,15171202,1,NULL,NULL,NULL,1,FEMALE,0.010987,35,44,0.409048,1
586,15174710,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
587,15177772,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1
588,15181912,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
589,15188550,1,NULL,NULL,NULL,1,FEMALE,0,18,24,0.394433,1
590,15195038,1,NULL,NULL,NULL,1,MALE,0.989013,35,44,0.48797,1
591,15195539,1,NULL,NULL,NULL,1,FEMALE,0,18,24,0.29358,1
592,15199147,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1
593,15201934,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
594,15212187,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
595,15214797,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
596,15220721,1,NULL,NULL,NULL,1,FEMALE,0.952574,NULL,17,0.601449,1
597,15220768,1,NULL,NULL,NULL,4,MALE,0.982014,25,34,0.374626,1
598,15232635,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
599,15240212,1,NULL,NULL,NULL,1,FEMALE,0,18,24,0.353871,1
600,15245219,1,NULL,NULL,NULL,1,FEMALE,0.999089,18,24,0.502411,1
601,15249218,1,NULL,NULL,NULL,2,FEMALE,0,NULL,NULL,NULL,1
602,15251062,1,NULL,NULL,NULL,2,MALE,0.010987,35,44,0.403753,1
603,15253239,1,NULL,NULL,NULL,1,MALE,0.731059,18,24,0.566376,1
604,15256077,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
605,15266000,1,NULL,NULL,NULL,2,FEMALE,0,18,24,0.460395,1
606,15270560,1,NULL,NULL,NULL,1,FEMALE,0,18,24,0.394433,1
607,15278630,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
608,15279429,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
609,15285578,1,NULL,NULL,NULL,1,MALE,0.989013,35,44,0.506266,1
610,15291349,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
611,15293839,1,NULL,NULL,NULL,1,MALE,0.989013,55,64,0.447562,1
612,15294001,1,NULL,NULL,NULL,2,FEMALE,0,NULL,NULL,NULL,1
613,15294551,1,NULL,NULL,NULL,2,FEMALE,0,NULL,NULL,NULL,1
614,15302312,1,NULL,NULL,1,12,FEMALE,0,NULL,NULL,NULL,1
615,15311104,1,NULL,NULL,NULL,1,MALE,0.99593,45,54,0.351283,1
616,15312147,1,NULL,NULL,NULL,1,MALE,0.731059,18,24,0.394433,1
617,15315465,1,NULL,NULL,NULL,1,FEMALE,0.993307,35,44,0.433981,1
618,15316793,1,NULL,NULL,NULL,1,MALE,0.924142,45,54,0.376696,1
619,15317676,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
620,15328663,1,NULL,NULL,NULL,1,FEMALE,0.817574,45,54,0.368464,1
621,15328767,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
622,15330507,1,NULL,NULL,NULL,1,MALE,0.993307,25,34,0.384977,1
623,15333188,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
624,15337792,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
625,15344007,1,NULL,NULL,NULL,2,MALE,0.075858,55,64,0.287615,1
626,15363308,1,NULL,NULL,NULL,1,FEMALE,0,18,24,0.394433,1
627,15368940,1,NULL,NULL,NULL,2,FEMALE,0.993307,55,64,0.619485,1
628,15368956,1,NULL,NULL,NULL,1,MALE,0.989013,55,64,0.607662,1
629,15381709,1,NULL,NULL,NULL,1,FEMALE,0,18,24,0.394433,1
630,15390683,1,NULL,NULL,NULL,1,FEMALE,0.993307,35,44,0.512937,1
631,15394657,1,NULL,NULL,NULL,1,FEMALE,0.989013,35,44,0.486184,1
632,15395753,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
633,15407881,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
634,15417890,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
635,15430389,1,NULL,NULL,NULL,2,FEMALE,0,18,24,0.502411,1
636,15434935,1,NULL,NULL,NULL,1,FEMALE,0.989013,55,64,0.577256,1
637,15442036,1,NULL,NULL,NULL,1,FEMALE,0.993307,55,64,0.447907,1
638,15446531,1,NULL,NULL,NULL,3,FEMALE,0.622459,NULL,17,0.953822,1
639,15447075,1,NULL,NULL,NULL,1,FEMALE,0,18,24,0.486667,1
640,15447275,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
641,15450660,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
642,15450850,1,NULL,NULL,NULL,1,MALE,0.010987,18,24,0.394433,1
643,15450996,1,NULL,NULL,NULL,1,FEMALE,0,NULL,NULL,NULL,1
644,15454495,1,NULL,NULL,NULL,1,FEMALE,0,45,54,0.337864,1
645,15455253,1,NULL,NULL,NULL,1,MALE,0.989013,35,44,0.506266,1
